Keyword,Title,Company,Location,Job Description,Salary,Link
인공지능,"[생성AI]LLM, DIffusion 석사 연구원 채용",(주)유어라운드,서울강남구신입·경력석사↑정규직·계약직,"AI(인공지능),AI(인공지능),Python,연구원,솔루션외등록일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49466407&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=7d15a6f4-27cb-439f-89ce-a01c71cd628a
인공지능,코스닥 상장사에서 AI연구소장을 채용합니다.,(주)휴먼트리월드와이드,서울용산구경력8년↑학력무관정규직,"AI(인공지능),솔루션업체,소프트웨어개발등록일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49462175&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=cacdfacb-2bad-4b8a-9294-5cfb744a7001
인공지능,(주)아이스크림아츠트 AI연구소 AI기반연구팀 팀장/팀원(경력),(주)아이스크림아트,서울강남구경력 5~10년대졸↑정규직,"AI(인공지능),AI(인공지능),딥러닝,Python,머신러닝외수정일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49467513&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=cacdfacb-2bad-4b8a-9294-5cfb744a7001
인공지능,AI 연구원 [국내 유망 바이오],워크맨그룹 주식회사,서울강남구경력4년↑학력무관정규직,"AI(인공지능),AI(인공지능),연구원,Flask,Pytorch외등록일 24/11/20",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49440282&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=cacdfacb-2bad-4b8a-9294-5cfb744a7001
인공지능,[국내AI기업] 딥러닝(영상/음성) 연구원,토니서치,서울강남구경력무관석사↑정규직,"AI(인공지능),AI(인공지능),딥러닝,연구원,TTS외등록일 24/11/18",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49415763&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=cacdfacb-2bad-4b8a-9294-5cfb744a7001
인공지능,(전문연구요원 가능) AI 컴파일러 엔지니어 채용 공고,(주)에너자이,서울강남구경력무관고졸↑정규직·전문연구요원,"AI(인공지능),딥러닝,C++,C언어,Pytorch외등록일 24/11/20",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49440536&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=cacdfacb-2bad-4b8a-9294-5cfb744a7001
인공지능,한영넉스 AI연구소 - Python 어플리케이션 개발자 채용,(주)한영넉스,서울영등포구경력3년↑대졸↑정규직,"Python,C++,Windows,임베디드리눅스,임베디드외수정일 24/11/08",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49364260&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=438d1608-690b-4c7e-86cf-4540a71335f3
인공지능,연구소 빅데이터분석/AI솔루션개발자/ Visual C++ 개발자 모집,㈜이씨마이너,"서울강남구경력무관대졸↑정규직3,500 만원","C++,Windows,C언어,Java,R외등록일 24/11/18",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49421753&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=438d1608-690b-4c7e-86cf-4540a71335f3
인공지능,[모빅랩] 병역특례 전문연구요원(AI Researcher),(주)모빅랩,서울서초구경력무관석사↑정규직,"딥러닝,알고리즘,Python,C++,머신러닝외수정일 24/10/29",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49290590&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=438d1608-690b-4c7e-86cf-4540a71335f3
인공지능,[신입/경력]전기전자/AI 분야 특허전문연구원(명세사) 모집,유원국제특허법률사무소,서울성동구경력무관대졸↑정규직,"특허명세사,특허분석,특허컨설팅,변리사,특허사무소외등록일 24/10/30",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49303452&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=77447790-2501-494d-8b5a-24b9ed876207
인공지능,AI기반  교육솔루션 운영기업 B2B 세일즈 담당 (중장년 우대),(주)라이프플래닝연구소,서울마포구경력3년↑학력무관무기계약직·계약직,"솔루션기술영업,영업전략,B2B,거래처영업,S/W외등록일 24/11/18",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49416570&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=acd2a5ea-496f-4b33-8d8c-b136b717a2e9
인공지능,AI기반 영어학습채팅앱 개발사 정부지원사업 담당자(중장년우대),(주)라이프플래닝연구소,서울강남구경력2년↑대졸↑계약직300 만원,"세무회계,자금관리,공공영업,사업기획,실적관리외등록일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49461319&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=acd2a5ea-496f-4b33-8d8c-b136b717a2e9
인공지능,AI Marketing기업 마케팅 연구원부문 (분석),(주)에이치알비즈코리아,서울강남구경력5년↑대졸↑정규직,"프로덕트마케팅,마케팅,시장조사,CRM,솔루션업체수정일 24/12/01",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49458160&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=acd2a5ea-496f-4b33-8d8c-b136b717a2e9
인공지능,삼양식품 - Healthcare BU 건강기능식품 제품개발 연구원 채용,삼양식품(주),서울성동구경력3년↑대졸↑정규직,"연구원,식품연구,건강기능식품,식품,식음료외수정일 24/11/14",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49401595&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=a67239e6-efd3-477e-8cc2-8ca23f130407
인공지능,유전체분석 실험 연구원 모집(신입/경력1~3년),㈜디엔에이링크,서울전체경력무관초대졸↑정규직,"연구원,생명과학,제약/바이오,바이오,생명공학수정일 24/11/27",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49390173&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=a67239e6-efd3-477e-8cc2-8ca23f130407
인공지능,서울대학교병원 자연어 처리 연구원 채용,서울대학교병원,서울종로구경력무관대졸↑계약직,"AI(인공지능),딥러닝,Python,머신러닝,빅데이터외등록일 24/10/29",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49292903&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=59cf35d8-08fe-484c-87b3-6ef61cf0cbc0
인공지능,연구개발 부문(소프트웨어 연구 개발 직군) 경력 채용,㈜피앤피시큐어,서울강서구경력2년↑학력무관정규직,"AI(인공지능),딥러닝,C++,솔루션,기술지원외등록일 24/11/21",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49448179&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=59cf35d8-08fe-484c-87b3-6ef61cf0cbc0
인공지능,연구용 데이터 라벨링 아르바이트 모집합니다.,한국영상정보연구조합,"서울강남구경력무관학력무관아르바이트90,000 원","AI(인공지능),AI(인공지능),협회,조합,사단법인수정일 24/10/30",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49302282&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=59cf35d8-08fe-484c-87b3-6ef61cf0cbc0
인공지능,도시/교통분야 빅데이터 분석 및 R&D 연구인력 (신입/경력) 모집,(주)스페이스인사이트,서울강서구경력무관대졸↑정규직,"AI(인공지능),딥러닝,Python,연구원,R&D외수정일 24/11/19",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49284337&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=59cf35d8-08fe-484c-87b3-6ef61cf0cbc0
인공지능,[연구원] 2024년 하반기 신입 및 경력직 채용공고,발코니팜(주),서울강남구신입·경력대졸↑계약직,"AI(인공지능),연구원,R&D,R&D기획,기술연구외등록일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49463575&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=59cf35d8-08fe-484c-87b3-6ef61cf0cbc0
인공지능,상상 국어 평가 연구소에서 데이터 분석 전문가를 모십니다.,(주)이매진씨앤이,서울서초구경력무관대졸↑정규직,"데이터분석가,교재제작·출판수정일 24/11/11",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49379025&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=892b72bf-5684-4aa9-a893-f24904cb11a0
인공지능,프로그래밍 연구보조원 모집(계약직/휴학생 우대),(주)칩스앤미디어,서울강남구신입·경력학력무관계약직,"Python,기술지원,웹개발,QA/테스터,FPGA외수정일 24/11/29",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49496769&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=892b72bf-5684-4aa9-a893-f24904cb11a0
인공지능,삼양식품 - Healthcare BU Mitomics연구소 안전/환경/총무 채용,삼양식품(주),서울성동구경력2년↑대졸↑정규직,"연구원,R&D,안전관리자,폐기물처리기사,안전보건관리자외수정일 24/11/19",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49327026&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=892b72bf-5684-4aa9-a893-f24904cb11a0
인공지능,국립암센터 박사/박사 후 연구원 (기초-중개-임상연구),국립암센터,경기고양시 일산동구경력박사기간제·무기계약직,"연구원,동물실험,분자진단,생명과학,세포배양외수정일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49489777&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=892b72bf-5684-4aa9-a893-f24904cb11a0
인공지능,국책과제(연구개발사업) PM - 기획 및 사업관리 담당 채용,연세대학교의료원 산학협력단,서울서대문구경력 2~3년대졸↑무기계약직·계약직,"연구원,CRA(임상연구원),사업관리,기획,리스크 관리외등록일 24/11/26",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49474285&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=892b72bf-5684-4aa9-a893-f24904cb11a0
인공지능,"[기술연구소] 솔루션(Java, jsp) 개발자 채용",(주)누리어시스템,서울전체경력4년↑대졸↑정규직,"솔루션,빅데이터,백엔드/서버개발,앱개발,웹개발외등록일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49489915&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=9f921a97-249e-4dd0-a841-4b8d26e89aec
인공지능,[현대경제연구원] 콘텐츠 기획 담당자 채용(육아휴직 대체),(주)현대경제연구원,서울종로구경력3년↑학력무관계약직,"콘텐츠기획,콘텐츠마케팅,콘텐츠에디터,교육기획,기획외등록일 24/11/26",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49473167&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=2479f870-b3cb-4b07-805e-7f333af844af
인공지능,자연어 처리 연구원 채용(경력),㈜더아이엠씨,서울전체경력1년↑대졸↑정규직,"AI(인공지능),AI(인공지능),알고리즘,Python,연구원외수정일 24/10/22",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49245309&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=6619e907-3766-4665-a4e7-849a87cb30fb
인공지능,ML Researcher (머신러닝 연구원) 신입 채용,(주)메이아이,서울전체신입·경력학력무관정규직,"AI(인공지능),딥러닝,알고리즘,머신러닝,빅데이터외수정일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49487988&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=6619e907-3766-4665-a4e7-849a87cb30fb
인공지능,[판교 / 로봇 스타트업] Robot Control Engineer (전문연구),(주)플라잎,서울전체경력3년↑대졸↑정규직,"AI(인공지능),딥러닝,Python,연구원,C++외수정일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49280168&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=6619e907-3766-4665-a4e7-849a87cb30fb
인공지능,[전문연구요원 가능] Deep Learning Research Engineer,(주)모빌린트,서울전체신입·경력석사↑정규직,"AI(인공지능),딥러닝,알고리즘,Python,C++외등록일 24/11/05",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49337535&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=6619e907-3766-4665-a4e7-849a87cb30fb
인공지능,[ 판교 / 로봇 스타트업 ] Mechanical Engineer (전문연구요원),(주)플라잎,서울전체경력3년↑대졸↑정규직,"AI(인공지능),AI(인공지능),R&D,백엔드/서버개발,아키텍쳐외등록일 24/11/12",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49386854&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=6619e907-3766-4665-a4e7-849a87cb30fb
인공지능,항암 신약 개발 약리연구원(Project leader) 채용,(주)스탠다임,서울강남구경력7년↑박사정규직,"AI(인공지능),연구원,R&D,의약외품연구,이화학시험외수정일 24/11/13",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49395304&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=6619e907-3766-4665-a4e7-849a87cb30fb
인공지능,[판교 / 로봇 스타트업] 컴퓨터 비전 엔지니어 채용(전문연구),(주)플라잎,서울전체경력3년↑대졸↑정규직,"AI(인공지능),AI(인공지능),딥러닝,알고리즘,Python외등록일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49487458&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=6619e907-3766-4665-a4e7-849a87cb30fb
인공지능,교육 운영 매니저 (퍼실리테이터),(주)모두의연구소,서울강남구경력 1~7년초대졸↑계약직,"AI(인공지능),머신러닝,교육행정,교육운영,인터넷교육등록일 24/11/11",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49373361&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=d58a99db-3773-4355-896b-ab12374f30ed
인공지능,연구과제참여 - 머신/딥러닝 기반 의료영상분석 채용 공고,서울대학교병원,서울종로구신입·경력대졸↑계약직,"AI(인공지능),딥러닝,Python,머신러닝,종합병원등록일 24/10/21",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49233476&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=d58a99db-3773-4355-896b-ab12374f30ed
인공지능,자기공명분광영상(MRSI) 기술개발 연구원 모집 (학사/석사/박사),서울대학교병원,서울종로구경력무관대졸↑계약직,"AI(인공지능),AI(인공지능),딥러닝,알고리즘,연구원외등록일 24/10/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49268924&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=d58a99db-3773-4355-896b-ab12374f30ed
인공지능,[연구소] 온라인 마케팅 데이터 분석 및 설계 (경력),(주)트리플하이엠,서울금천구경력2년↑대졸↑정규직,"AI(인공지능),Python,머신러닝,솔루션,데이터라벨링외수정일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49464953&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=d58a99db-3773-4355-896b-ab12374f30ed
인공지능,(주)케이사인 연구소 병역특례 채용모집,(주)케이사인,서울전체경력무관대졸↑정규직·전문연구요원,"AI(인공지능),AI(인공지능),연구원,R&D,솔루션외등록일 24/10/23",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49255145&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=d58a99db-3773-4355-896b-ab12374f30ed
인공지능,[위즈베라/IOS/개발/경력] 기업부설연구소 IOS 개발자 채용,(주)위즈베라,서울성동구경력 3~10년학력무관정규직,"AI(인공지능),Python,C++,머신러닝,솔루션외수정일 24/11/27",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49347628&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=d58a99db-3773-4355-896b-ab12374f30ed
인공지능,(주)모비젠 연구소 기획자 경력직 모집,(주)모비젠,경기성남시 수정구경력3년↑대졸↑정규직,"AI(인공지능),AI(인공지능),Python,DBMS,CSS외수정일 24/11/22",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49421639&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=d58a99db-3773-4355-896b-ab12374f30ed
인공지능,[클라리파이] 기업부설연구소 시스템팀 개발자 채용,(주)클라리파이,서울종로구경력무관대졸↑정규직·계약직,"AI(인공지능),딥러닝,알고리즘,Python,연구원외등록일 24/11/26",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49469788&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=55eed242-fb04-4c11-b41b-188f71d6deb4
인공지능,딥러닝/3D 비전/Data Scientist 병역특례(전문연구요원),(주)델타엑스,서울구로구경력무관석사↑정규직·전문연구요원,"AI(인공지능),AI(인공지능),딥러닝,알고리즘,Python외등록일 24/11/01",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49318164&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=55eed242-fb04-4c11-b41b-188f71d6deb4
인공지능,(성수역) 학습 기반 휴머노이드 연구원 채용 공고(전문연구요원),(주)로브로스,"서울성동구경력무관대졸↑정규직·계약직7,000 만원","AI(인공지능),알고리즘,연구원,Pytorch,Tensorflow외수정일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49388695&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=55eed242-fb04-4c11-b41b-188f71d6deb4
인공지능,세종대학교 감정연구실 포닥/연구원/연구지원 채용,(주)인터메탑,"서울광진구경력무관대졸↑계약직7,000 만원","AI(인공지능),AI(인공지능),딥러닝,알고리즘,연구원외등록일 24/10/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49269622&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=55eed242-fb04-4c11-b41b-188f71d6deb4
인공지능,의료 텍스트 자연어처리(NLP) 딥러닝 연구원(전문연구요원 가능),(주)테서,서울강남구경력무관대졸↑정규직·전문연구요원,"AI(인공지능),딥러닝,알고리즘,Python,머신러닝외수정일 24/11/02",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49117719&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=55eed242-fb04-4c11-b41b-188f71d6deb4
인공지능,(주)에니트(서울연구소) 2024년 하반기 공개채용 (WEB개발경력),(주)에니트,서울금천구경력3년↑대졸↑정규직,"딥러닝,알고리즘,Python,솔루션,백엔드/서버개발외등록일 24/10/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49279641&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=6488af3d-d722-408a-a269-9a1e6159d41e
인공지능,(주)티벨 개발연구소 내 개발자 채용,(주)티벨,서울전체경력 2~15년초대졸↑정규직,"Python,QA/테스터,S/W,트러블슈팅,플러그인외수정일 24/11/22",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49447713&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=6488af3d-d722-408a-a269-9a1e6159d41e
인공지능,[전문연구원 가능] SoC Design Engineer,(주)모빌린트,서울전체신입·경력대졸↑정규직,"Python,C++,솔루션,웹개발,임베디드외등록일 24/11/05",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49337898&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=106198cf-21ed-45c5-8089-69df615a1a4d
인공지능,[갤럭스/신약설계본부] 신약설계 연구원 모집,갤럭스(주),서울관악구경력무관대졸↑정규직,"연구원,병역특례,생명과학,의약·제약,바이오외수정일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49298377&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=106198cf-21ed-45c5-8089-69df615a1a4d
인공지능,"[기업부설연구소] 자사 웹/앱 플랫폼 개발팀장 [JAVA, SPRINGBOOT5+]",(주)아인잡,서울전체경력 7~17년대졸↑정규직,"Python,백엔드/서버개발,웹개발,프론트엔드,DBA외등록일 24/11/19",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49426230&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=106198cf-21ed-45c5-8089-69df615a1a4d
