Keyword,Title,Company,Location,Job Description,Salary,Link
인공지능,건강기능식품 제제개발 연구원,알고케어 주식회사,서울중구경력 3~10년대졸↑정규직,"연구원,R&D,제약/바이오,제제연구,제형연구외수정일 24/11/15",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49336388&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=106198cf-21ed-45c5-8089-69df615a1a4d
인공지능,에너지연구원(선임급) 채용,(주)씨드앤,서울성동구신입·경력대졸↑정규직,"연구원,R&D,R&D기획,기술연구,기후변화외수정일 24/11/13",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49391646&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=106198cf-21ed-45c5-8089-69df615a1a4d
인공지능,에너지 연구원 (선임급),(주)씨드앤,서울성동구경력무관대졸↑정규직,"연구원,R&D,R&D기획,기술연구,기후변화외수정일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49460953&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=106198cf-21ed-45c5-8089-69df615a1a4d
인공지능,인더스마트(주)  정규직 모집 공고 (시제품연구팀-전문연구요원),인더스마트(주),서울종로구신입·경력석사↑정규직,"Python,C++,H/W,S/W,병역특례외등록일 24/10/29",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49289993&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c70d17a3-b397-48a8-b54e-d557a6079479
인공지능,기술연구소 개발자 채용_Window 응용개발,(주)펨트론,서울전체신입·경력초대졸↑정규직,"C++,백엔드/서버개발,웹개발,퍼블리셔,프론트엔드외등록일 24/11/05",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49341319&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c70d17a3-b397-48a8-b54e-d557a6079479
인공지능,"기술연구소 개발자 채용_머신비전,알고리즘 영상처리개발",(주)펨트론,서울전체신입·경력초대졸↑정규직,"딥러닝,알고리즘,C++,머신러닝,빅데이터외등록일 24/11/05",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49341313&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c70d17a3-b397-48a8-b54e-d557a6079479
인공지능,[파이오링크] 연구소 분산스토리지 개발 담당자 모집,(주)파이오링크,서울금천구경력무관대졸↑정규직,"Python,C++,솔루션,빅데이터,GoLang외등록일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49464161&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=ed3f5f0b-6563-4104-8d84-19caa19003db
인공지능,[연구소] 솔루션 개발 및 유지보수 담당 인력 채용 (경력직),(주)트리플하이엠,서울금천구경력1년↑대졸↑정규직,"Python,솔루션,백엔드/서버개발,웹개발,유지보수외수정일 24/11/25",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49465068&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=ed3f5f0b-6563-4104-8d84-19caa19003db
인공지능,(주)엠폴 R&D 연구소장 채용합니다.,(주)엠폴,서울강서구경력5년↑학력무관정규직,"Python,앱개발,웹개발,웹마스터,데이터시각화외등록일 24/11/19",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49425097&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=f1527c22-29ae-48aa-8c6b-e505d0941039
인공지능,[네오바이오텍] 디지털R&D 연구기획팀 경력 채용 공고,(주)네오바이오텍,서울구로구경력3년↑대졸↑정규직,"R&D,치과위생사,치기공사,치과,R&D기획외수정일 24/11/18",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49421284&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=f1527c22-29ae-48aa-8c6b-e505d0941039
인공지능,"[하드웨어[HW], FPGA] 기업부설연구소 HW 연구원 모집",(주)오버컴테크,서울전체신입·경력학력무관정규직,"임베디드,FPGA,H/W,임베디드리눅스,FPGA외등록일 24/11/04",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49331205&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=f1527c22-29ae-48aa-8c6b-e505d0941039
인공지능,"연구개발(H/W, FPGA, RF) 사원",(주)서림테크놀로지,서울전체신입·경력학력무관정규직,"솔루션,임베디드,FPGA,H/W,임베디드리눅스외등록일 24/11/29",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49497086&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=ea762c84-e1c4-4c6b-8609-9372fe1dfbeb
인공지능,소프트웨어 연구개발 (R&D) 7~8년 책임급 엔지니어 [외국계기업],센시리온오토모티브솔루션즈코리아(주),서울전체경력 7~8년대졸↑정규직,"Python,C++,솔루션,DBA,네트워크외등록일 24/11/27",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49481954&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=a52fceb2-4107-464d-b5ef-820e243fa0e8
인공지능,소프트웨어 연구개발 (R&D) 8~9년 책임급 엔지니어 [외국계기업],센시리온오토모티브솔루션즈코리아(주),서울전체경력 8~9년대졸↑정규직,"Python,C++,솔루션,DBA,네트워크외등록일 24/11/27",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49481995&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=a52fceb2-4107-464d-b5ef-820e243fa0e8
인공지능,소프트웨어 연구개발 (R&D) 6~7년 책임급 엔지니어 [외국계기업],센시리온오토모티브솔루션즈코리아(주),서울전체경력 6~7년대졸↑정규직,"Python,C++,솔루션,DBA,네트워크외등록일 24/11/27",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49481999&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=a52fceb2-4107-464d-b5ef-820e243fa0e8
인공지능,[병원컨설팅 서울/대구] 병원경영 연구원 (신입/경력) 채용,(주)세마그룹,서울전체경력무관대졸↑정규직·계약직,"연구원,인사기획,병원경영,마케팅기획,통계/분석외수정일 24/11/20",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49404641&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=a52fceb2-4107-464d-b5ef-820e243fa0e8
인공지능,(주)테라베스트 경영지원본부 총무 및 연구행정 부문 채용,(주)테라베스트,서울서초구경력대졸↑정규직,"제약QA,의료기기연구,제약/바이오,기계설계,의료기기외수정일 24/11/11",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49332633&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=74f3e004-924c-4640-9ab7-0ff53703ee69
인공지능,클라비 기술연구소 Back-end 개발자 경력직 채용 공고,(주)클라비,서울송파구경력3년↑학력무관정규직,"Python,솔루션,백엔드/서버개발,클라우드,DevOps외등록일 24/11/27",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49483028&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=71a169ad-119e-4289-b4be-d20189b0e7b5
인공지능,[더웨이브톡] 기구설계 및 생산기술 연구원,(주)더웨이브톡,서울성동구신입·경력초대졸↑정규직,"연구원,기술연구,기구설계,생산기술,AutoCAD외수정일 24/11/14",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49379203&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=71a169ad-119e-4289-b4be-d20189b0e7b5
인공지능,연구소 풀스텍 개발(java),프라이빗테크놀로지(주),서울전체경력 4~10년학력무관정규직,"백엔드/서버개발,웹개발,퍼블리셔,프론트엔드,DBA외수정일 24/11/26",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49386313&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=71a169ad-119e-4289-b4be-d20189b0e7b5
인공지능,수자원분야(수자원분석팀/ 기업부설연구원)  신입 모집,(주)와이즈플러스,"서울금천구신입대졸↑정규직4,000 만원","R&D,수자원설계,토목회사수정일 24/11/19",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49417530&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=71a169ad-119e-4289-b4be-d20189b0e7b5
인공지능,기술연구소 직무별 공개 채용,곳간로지스(주),서울관악구경력 3~15년학력무관정규직,"백엔드/서버개발,웹개발,SE(시스템엔지니어),AWS,Java외등록일 24/11/27",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49480818&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=a754b703-06cf-4181-95bc-fb3708fe632b
인공지능,아워홈 면 연구&개발 담당자,(주)아워홈,서울강서구경력5년↑대졸↑정규직,"R&D,R&D기획,식품연구,음식료,식품·푸드외수정일 24/11/21",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49278158&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=a754b703-06cf-4181-95bc-fb3708fe632b
인공지능,[스타트업] 식물성 단백질 R&D 연구원 경력직 채용,어반랩스(주),서울강남구경력3년↑석사↑정규직,"연구원,R&D,R&D기획,기술연구,기후변화외등록일 24/11/14",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49402208&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=3473d0c3-f770-466c-85ac-73c40294109a
인공지능,Data Platform Engineer(전문연구요원),(주) 원프레딕트,서울강남구경력무관석사↑정규직,"딥러닝,Python,데이터분석가,데이터엔지니어,데이터라벨링외수정일 24/11/18",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49420075&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=3473d0c3-f770-466c-85ac-73c40294109a
인공지능,"사업기획(연구과제) 및 기술 영업 활동(SI, SM) 정규직 모집",(주)넥스트코어테크놀로지,서울송파구경력 3~15년대졸↑정규직,"마케팅기획,사업기획,사업관리,자료조사,기획외등록일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49487441&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=1e63e727-d63d-48f0-a7e5-10e3a060cd4e
인공지능,[이차전지스타트업] H/W 연구개발자 모집 (업계최고대우),언브릿지(주),서울전체경력무관대졸↑정규직,"기구설계,회로설계,전기제어,전자제어,AutoCAD외등록일 24/10/24",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49263326&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=cefb9064-cf98-49ff-9ecf-db645d65838a
인공지능,리서치 연구원 채용,(주)허니냅스,서울강남구신입·경력대졸↑정규직,"사무보조,서류관리,자료조사,Excel,의료기기등록일 24/11/01",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49316788&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c1f4acbb-5137-4428-b4cd-1716eb287826
인공지능,3D data 가공 작업자/연구원 모집공고 (CAD/3D 설계 및 디자인),(주)빛날덴탈스튜디오,"서울전체경력무관학력무관정규직3,000 만원","치기공사,CAM,무대디자인,완구디자인,2D디자인외등록일 24/11/15",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49412771&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c1f4acbb-5137-4428-b4cd-1716eb287826
인공지능,콘텐츠 디자이너,(주)모두의연구소,서울강남구경력 3~10년초대졸↑정규직,"광고디자인,그래픽디자인,콘텐츠디자인,UI/UX디자인,PhotoShop외등록일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49491266&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c1f4acbb-5137-4428-b4cd-1716eb287826
인공지능,(주)오썸피아 기구 설계 및 개발 연구원 채용 공고 (신입/경력),(주)오썸피아,서울강남구경력무관고졸↑정규직,"기구설계,3D설계,조립,기계설계,소프트웨어개발등록일 24/11/19",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49431694&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=52febcbf-1688-4bdc-8496-ff800182d396
인공지능,[연구개발본부] 데이터 분석 엔진 개발 경력 정규직 채용 (6년 ↑),(주)이글루코퍼레이션,서울전체경력 6~10년초대졸↑정규직,"AI(인공지능),딥러닝,알고리즘,머신러닝,빅데이터외등록일 24/11/06",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49345544&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=32a9fe4a-015c-4cc5-aedf-d42f075b4c71
인공지능,ML Researcher (머신러닝 연구원) 경력 채용,(주)메이아이,서울전체신입·경력학력무관정규직,"AI(인공지능),딥러닝,알고리즘,머신러닝,빅데이터외수정일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49487996&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=32a9fe4a-015c-4cc5-aedf-d42f075b4c71
인공지능,[전문연구요원 가능] Deep Learning Optimization Engineer,(주)모빌린트,서울전체신입·경력석사↑정규직,"AI(인공지능),딥러닝,알고리즘,Python,C++외등록일 24/11/05",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49337494&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=32a9fe4a-015c-4cc5-aedf-d42f075b4c71
인공지능,Research Scientist (전문연구요원 가능) (3년~4년),(주)메디픽셀,서울전체경력 3~4년석사↑정규직,"AI(인공지능),딥러닝,알고리즘,Python,머신러닝외등록일 24/11/04",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49329697&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=32a9fe4a-015c-4cc5-aedf-d42f075b4c71
인공지능,Research Scientist (전문연구요원 가능) (2년~3년),(주)메디픽셀,서울전체경력 2~3년석사↑정규직,"AI(인공지능),딥러닝,알고리즘,Python,머신러닝외등록일 24/11/04",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49328204&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=9daaf057-e023-4b9a-a948-472537ecd01d
인공지능,[노르마] 양자컴퓨팅 연구원 채용(신입 및 경력),(주)노르마,서울성동구경력무관대졸↑정규직,"AI(인공지능),알고리즘,Python,머신러닝,솔루션외수정일 24/11/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49287058&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=9daaf057-e023-4b9a-a948-472537ecd01d
인공지능,박사후연구원 채용 - 머신/딥러닝 기반 의료영상/신호처리(EEG),서울대학교병원,서울종로구경력2년↑박사계약직,"AI(인공지능),딥러닝,Python,머신러닝,종합병원등록일 24/10/21",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49233440&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=9daaf057-e023-4b9a-a948-472537ecd01d
인공지능,선행기술팀 연구개발자 모집,(주)포딕스시스템,서울구로구경력2년↑석사↑정규직,"AI(인공지능),딥러닝,연구원,R&D,기술연구외등록일 24/11/26",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49473327&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=9daaf057-e023-4b9a-a948-472537ecd01d
인공지능,Python 개발 연구원 채용,(주)엑스오비스,서울전체경력 2~5년대졸↑정규직,"AI(인공지능),딥러닝,Python,머신러닝,솔루션외등록일 24/11/12",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49387510&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=9daaf057-e023-4b9a-a948-472537ecd01d
인공지능,[ 데이터 솔루션  개발업체] 연구개발(JAVA)4년이상,(주)휴먼트리월드와이드,서울마포구경력 4~12년대졸↑정규직,"AI(인공지능),딥러닝,머신러닝,솔루션,빅데이터외등록일 24/11/29",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49494436&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c2ae40f2-c4a7-43db-94d1-61240913e96c
인공지능,정부용역제안(연구관리) 담당자,(주)오츠,서울금천구경력무관학력무관정규직,"AI(인공지능),R&D,R&D기획,기술연구,정책연구외수정일 24/11/01",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49217617&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=73e43f2c-bf43-4271-a1a0-de0b1c9e3772
인공지능,연구개발/관리 신규/경력 채용 공고(계약직 후 정규직 전환가능),제이투켐(주),서울성동구신입·경력대졸↑정규직·무기계약직,"AI(인공지능),머신러닝,빅데이터,유기합성,자동제어외등록일 24/10/02",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49121187&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=73e43f2c-bf43-4271-a1a0-de0b1c9e3772
인공지능,[딥파인] 연구소장,(주)딥파인,서울용산구경력10년↑대졸↑정규직,"AI(인공지능),솔루션,컴퓨터비전,클라우드,AR(증강현실)외등록일 24/11/05",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49340079&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=73e43f2c-bf43-4271-a1a0-de0b1c9e3772
인공지능,[전문연구요원] Visual SLAM (vSLAM) 개발자,(주)딥파인,서울용산구경력무관석사↑전문연구요원·병역특례,"AI(인공지능),AI(인공지능),알고리즘,Python,C++외수정일 24/11/27",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49477676&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=73e43f2c-bf43-4271-a1a0-de0b1c9e3772
인공지능,(석사 병역특례 ) 전문연구요원을 채용합니다.,주식회사 아이오시스,서울성동구경력무관석사↑정규직,"AI(인공지능),딥러닝,머신러닝,빅데이터,소프트웨어개발등록일 24/11/06",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49345436&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=73e43f2c-bf43-4271-a1a0-de0b1c9e3772
인공지능,[연구개발본부] QA 엔지니어 경력 정규직 채용 (7년 ↑),(주)이글루코퍼레이션,서울전체경력 7~10년초대졸↑정규직,"솔루션,QA/테스터,SE(시스템엔지니어),Linux,기술지원외등록일 24/11/06",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49345526&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c61fa811-4277-42eb-a7d8-413e162d8ee3
인공지능,[연구개발본부] 클라우드 개발 경력 정규직 채용 (6년 ↑),(주)이글루코퍼레이션,서울전체경력 6~10년초대졸↑정규직,"딥러닝,Python,머신러닝,백엔드/서버개발,웹개발외등록일 24/11/06",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49345534&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c61fa811-4277-42eb-a7d8-413e162d8ee3
인공지능,[연구개발본부] 정보보호제품보안인증 경력 채용 ( 2년↑),(주)이글루코퍼레이션,서울전체경력 2~6년초대졸↑정규직,"QA/테스터,SE(시스템엔지니어),Linux,보안컨설팅,보안관제외등록일 24/11/06",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49345522&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c61fa811-4277-42eb-a7d8-413e162d8ee3
인공지능,(주)NSHC 위협분석 연구소(ThreatRecon) 경력 개발자 채용,(주)엔에스에이치씨,서울금천구경력4년↑대졸↑정규직,"Python,백엔드/서버개발,웹개발,웹마스터,프론트엔드외등록일 24/10/14",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49189574&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c61fa811-4277-42eb-a7d8-413e162d8ee3
인공지능,(주)에니트(서울연구소) 하반기 공개채용 (솔루션 SW개발),(주)에니트,서울금천구경력3년↑대졸↑정규직,"딥러닝,알고리즘,Python,C++,솔루션외등록일 24/10/28",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49279736&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=c61fa811-4277-42eb-a7d8-413e162d8ee3
인공지능,[기술연구소] 보안 관제 탐지 룰셋 & 플레이북 담당자 구함,(주)시큐레이어,서울성동구경력 1~7년학력무관정규직,"빅데이터,데이터분석가,정보보안,IT컨설팅,데이터라벨링외수정일 24/11/14",N/A,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49306397&location=ts&searchword=%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5&searchType=search&paid_fl=n&search_uuid=f47a46d2-3820-47ed-8ca0-0a5a4cb433e8
